y0_pred,y1_pred,y2_pred,y3_pred,y4_pred,y5_pred,y6_pred,y7_pred,y8_pred,y9_pred,y10_pred,y11_pred,y12_pred,y13_pred,y14_pred,y15_pred
1.6258612,1.6256678,1.6259403,1.6257116,2.7739916,2.7796407,2.7777832,2.779703,1.7442614,1.7439313,1.7439479,1.7440671,0.4665418,0.46651363,0.46662337,0.46638852
1.6250935,1.6248019,1.625154,1.6248152,2.7765462,2.7839236,2.7812502,2.7834039,1.7499619,1.7490193,1.7490339,1.7493068,0.46741834,0.4673572,0.46751624,0.46715826
1.6252733,1.6249899,1.6253192,1.6250153,2.7759767,2.7830293,2.7803557,2.782637,1.7485081,1.7477618,1.7477875,1.7479906,0.46723816,0.46715915,0.467328,0.46699762
1.62575,1.6255162,1.6258045,1.6255597,2.7744427,2.780424,2.7782695,2.7803724,1.7448198,1.7444413,1.7444915,1.7445626,0.46669507,0.46664447,0.46678853,0.46653485
1.6255537,1.6253277,1.6256222,1.6253635,2.7750237,2.7813761,2.7792034,2.7812562,1.7458833,1.7454321,1.7454454,1.7456038,0.4669084,0.46685758,0.46698523,0.46670592
1.6257423,1.6255171,1.6257968,1.6255554,2.7744846,2.7805502,2.7783751,2.7804778,1.7446305,1.744245,1.7442919,1.7443715,0.4667068,0.46670642,0.46684727,0.46653923
1.6253072,1.6250288,1.6253406,1.6250416,2.7759352,2.7830417,2.780235,2.7825754,1.7476082,1.7469088,1.7469745,1.7471062,0.46723858,0.46716386,0.4673429,0.46700078
1.6255465,1.6253215,1.6256019,1.6253456,2.7750723,2.781564,2.7792299,2.78133,1.7454846,1.7450281,1.745075,1.7451767,0.46694162,0.4668987,0.46703956,0.466738
1.6255728,1.6253211,1.6256219,1.6253604,2.775021,2.7815132,2.7792523,2.7813234,1.7454131,1.7449883,1.7450205,1.7451316,0.4669288,0.46687672,0.46702814,0.466721
1.6250849,1.6248,1.6251438,1.6248049,2.7765787,2.7841613,2.7814524,2.78357,1.7489792,1.7481617,1.7481706,1.7483938,0.46747196,0.46741313,0.46758017,0.4671944
